task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
68	3e/ebb16f	6245f19f-f277-4b5e-b809-c62f2a581f30	generateRDF (67)	COMPLETED	0	2024-11-02 19:46:19.136	6m 49s	4m 52s	26.9%	54 MB	61 MB	8 GB	17.3 KB
294	ac/9702fd	93589fe6-bb62-417e-9e5b-a5f5c7d03c65	generateRDF (293)	COMPLETED	0	2024-11-02 19:46:22.550	6m 46s	4m 37s	25.5%	54 MB	61 MB	8 GB	17.3 KB
299	f1/5db83e	b42f6b77-f282-4ea7-a8d2-5fe4ab27b3b7	generateRDF (298)	COMPLETED	0	2024-11-02 19:46:22.677	6m 46s	4m 33s	28.3%	54 MB	61 MB	8 GB	17.3 KB
285	79/4f769a	67172655-2520-4266-8a35-f5dadf0eef1c	generateRDF (284)	COMPLETED	0	2024-11-02 19:46:22.783	6m 46s	3m 58s	26.3%	54 MB	61 MB	8 GB	17.3 KB
267	f0/b652fd	654392d8-79df-46df-a913-92eec8aafa12	generateRDF (266)	COMPLETED	0	2024-11-02 19:46:23.020	6m 46s	2m 56s	69.1%	53.9 MB	61 MB	8 GB	17.3 KB
255	c6/8ba889	c1ea70ea-6e5a-4bb7-85dc-59bf07bf0ee8	generateRDF (254)	COMPLETED	0	2024-11-02 19:46:23.171	6m 46s	2m 59s	39.7%	54 MB	61 MB	8 GB	17.3 KB
245	c9/6ecbf1	9af069c4-d692-4a60-8371-4ecd06b2cab2	generateRDF (244)	COMPLETED	0	2024-11-02 19:46:23.283	6m 46s	3m 5s	37.1%	54.1 MB	61 MB	8 GB	17.3 KB
233	86/9a8acf	55c14b09-ba56-4e15-bc5a-63e8a86aa67c	generateRDF (232)	COMPLETED	0	2024-11-02 19:46:23.425	6m 46s	3m 8s	38.5%	53.8 MB	61 MB	8 GB	17.3 KB
234	fd/e61762	0225ccfc-659e-4516-aebd-1c6cb8c0eb72	generateRDF (233)	COMPLETED	0	2024-11-02 19:46:23.426	6m 46s	3m	25.9%	53.9 MB	61 MB	4.7 GB	17.3 KB
66	47/23c716	3bffd738-ff18-4acd-9591-97ee51fd3c82	generateRDF (65)	COMPLETED	0	2024-11-02 19:46:19.088	6m 59s	5m 7s	22.7%	53.8 MB	61 MB	8 GB	17.3 KB
78	ce/1dd712	6184a0b4-f394-4e9e-8b67-a417bcb5dbbb	generateRDF (77)	COMPLETED	0	2024-11-02 19:46:19.207	6m 59s	5m 7s	24.4%	53.8 MB	61 MB	8 GB	17.3 KB
269	80/23a36d	c8994146-9c95-4e3c-915c-15eb33dcb52e	generateRDF (268)	COMPLETED	0	2024-11-02 19:46:23.006	6m 55s	3m 9s	70.6%	54 MB	61 MB	8 GB	17.3 KB
266	ea/3011a4	5c930d63-315d-44c5-8779-b77f4e35043e	generateRDF (265)	COMPLETED	0	2024-11-02 19:46:23.013	6m 56s	3m 7s	65.5%	54 MB	61 MB	8 GB	17.3 KB
268	bb/d44536	fdde04b7-3fe2-42c8-bdd6-fb18f6626f63	generateRDF (267)	COMPLETED	0	2024-11-02 19:46:23.054	6m 56s	3m 3s	72.7%	53.9 MB	61 MB	8 GB	17.3 KB
65	8d/80ebbf	ad36a54c-f0f8-41e3-88e8-4d11c2fcdc18	generateRDF (64)	COMPLETED	0	2024-11-02 19:46:19.143	7m 9s	5m 11s	23.6%	53.8 MB	61 MB	8 GB	17.3 KB
288	e4/cbc1ab	a1b4f12f-d62a-438e-9482-c74025073996	generateRDF (287)	COMPLETED	0	2024-11-02 19:46:22.789	7m 5s	4m 24s	26.4%	53.8 MB	61 MB	8 GB	17.3 KB
30	01/0d9837	757eb57e-fda6-47cc-8529-36d10375f669	generateRDF (29)	COMPLETED	0	2024-11-02 19:46:19.001	7m 19s	5m 28s	22.1%	53.8 MB	61 MB	8 GB	17.3 KB
293	5a/c92ec9	ab7e5e36-cb59-4e0e-9ef5-412e82c25f05	generateRDF (292)	COMPLETED	0	2024-11-02 19:46:22.786	7m 15s	4m 28s	26.6%	53.9 MB	61 MB	8 GB	17.3 KB
280	c5/602e7e	c40164ab-730d-4b66-91ef-bf51332d65b3	generateRDF (279)	COMPLETED	0	2024-11-02 19:46:22.828	7m 15s	4m	27.1%	54 MB	61 MB	8 GB	17.3 KB
259	41/362a57	2c9e55aa-b748-4e11-8d45-527efd4bc8a2	generateRDF (258)	COMPLETED	0	2024-11-02 19:46:23.138	7m 25s	3m 48s	30.8%	53.7 MB	61 MB	8 GB	17.3 KB
242	d0/a8a7ed	2a83983f-af40-45a9-bdab-3b406708e312	generateRDF (241)	COMPLETED	0	2024-11-02 19:46:23.269	7m 25s	3m 41s	29.7%	53.9 MB	61 MB	8 GB	17.3 KB
243	d1/e3dfa5	cda6eb8d-22ca-4ac4-9ba0-f8d19e72917e	generateRDF (242)	COMPLETED	0	2024-11-02 19:46:23.302	7m 25s	3m 46s	31.3%	53.8 MB	61 MB	8 GB	17.3 KB
240	cc/fe1ee0	073f1eb2-049e-4cac-b7c7-2fd4cb2e3f7d	generateRDF (239)	COMPLETED	0	2024-11-02 19:46:23.371	7m 25s	3m 43s	28.7%	54 MB	61 MB	8 GB	17.3 KB
238	65/41b25d	51f73359-e6ee-4f14-ad8a-60ac6d363e07	generateRDF (237)	COMPLETED	0	2024-11-02 19:46:23.374	7m 25s	3m 42s	29.8%	54.1 MB	61 MB	8 GB	17.3 KB
235	3f/f2e3d9	cb0bd29e-fb93-4078-85bb-df9ba5e217b4	generateRDF (234)	COMPLETED	0	2024-11-02 19:46:23.402	7m 25s	3m 41s	30.1%	54.6 MB	61 MB	8 GB	17.3 KB
228	cd/afc071	6c2ed755-80e7-4fd5-bc08-2cfb93758b73	generateRDF (227)	COMPLETED	0	2024-11-02 19:46:23.464	7m 25s	3m 40s	31.1%	54 MB	61 MB	8 GB	17.3 KB
286	5b/fc403c	050b3d87-68f0-4b3f-be52-ab2ae3a3cdbe	generateRDF (285)	COMPLETED	0	2024-11-02 19:46:22.846	7m 35s	3m 50s	26.3%	53.9 MB	61 MB	8 GB	17.3 KB
254	8c/4206e6	45c74f2c-c01a-411c-aaea-fb64f7e82044	generateRDF (253)	COMPLETED	0	2024-11-02 19:46:23.139	7m 35s	3m 49s	29.5%	54 MB	61 MB	8 GB	17.3 KB
252	ff/6a3cd8	9946881d-a7e0-4fbd-87c9-67be9b35f6f2	generateRDF (251)	COMPLETED	0	2024-11-02 19:46:23.215	7m 35s	3m 53s	29.3%	54.1 MB	61 MB	8 GB	17.3 KB
253	3e/d393e8	395bd623-169d-4eb8-9888-86f066e117bd	generateRDF (252)	COMPLETED	0	2024-11-02 19:46:23.222	7m 35s	3m 57s	27.9%	53.9 MB	61 MB	8 GB	17.3 KB
271	fd/cc06e2	5dadac97-65cb-4f67-b0b8-b5180b109e10	generateRDF (270)	COMPLETED	0	2024-11-02 19:46:22.974	7m 45s	3m 57s	48.7%	53.8 MB	61 MB	8 GB	17.3 KB
263	ad/e7d965	4b6adbdf-9ee8-4f4c-9361-d8a43de15ad4	generateRDF (262)	COMPLETED	0	2024-11-02 19:46:23.076	7m 45s	4m 3s	46.9%	53.8 MB	61 MB	8 GB	17.3 KB
257	42/f89786	fb66b97c-2545-4fb2-896b-629afee21b40	generateRDF (256)	COMPLETED	0	2024-11-02 19:46:23.109	7m 45s	3m 57s	49.2%	54 MB	61 MB	8 GB	17.3 KB
279	35/6e8790	ea006441-538e-43b9-bcd1-68d6f93c3dd3	generateRDF (278)	COMPLETED	0	2024-11-02 19:46:22.910	8m 15s	4m 34s	24.4%	53.8 MB	61 MB	8 GB	17.3 KB
283	a7/5516ad	b5f57172-165e-4eee-9c7a-d6e8a5a394ae	generateRDF (282)	COMPLETED	0	2024-11-02 19:46:22.874	8m 45s	5m 5s	21.3%	53.9 MB	61 MB	8 GB	17.3 KB
278	fd/a64eb7	7ee6ef13-025b-46c2-b9ab-27b45ce0ca7e	generateRDF (277)	COMPLETED	0	2024-11-02 19:46:22.889	8m 45s	5m 4s	21.2%	53.9 MB	61 MB	8 GB	17.3 KB
303	a9/db55ac	7b56daea-cfbc-442f-8366-6866ca76da3c	uploadToBucket (1)	COMPLETED	0	2024-11-02 19:58:21.378	2m 37s	755ms	91.4%	14.2 MB	19.1 MB	10 MB	56.9 KB
